,Disease,abdominal_pain,abnormal_menstruation,acidity,acute_liver_failure,altered_sensorium,anxiety,back_pain,belly_pain,blackheads,bladder_discomfort,blister,blood_in_sputum,bloody_stool,blurred_and_distorted_vision,breathlessness,brittle_nails,bruising,burning_micturition,chest_pain,chills,cold_hands_and_feets,coma,congestion,constipation,continuous_feel_of_urine,continuous_sneezing,cough,cramps,dark_urine,dehydration,depression,diarrhoea,dischromic_patches,distention_of_abdomen,dizziness,drying_and_tingling_lips,enlarged_thyroid,excessive_hunger,extra_marital_contacts,family_history,fast_heart_rate,fatigue,fluid_overload,foul_smell_ofurine,headache,high_fever,hip_joint_pain,history_of_alcohol_consumption,increased_appetite,indigestion,inflammatory_nails,internal_itching,irregular_sugar_level,irritability,irritation_in_anus,itching,joint_pain,knee_pain,lack_of_concentration,lethargy,loss_of_appetite,loss_of_balance,loss_of_smell,malaise,mild_fever,mood_swings,movement_stiffness,mucoid_sputum,muscle_pain,muscle_wasting,muscle_weakness,nausea,neck_pain,nodal_skin_eruptions,obesity,pain_behind_the_eyes,pain_during_bowel_movements,pain_in_anal_region,painful_walking,palpitations,passage_of_gases,patches_in_throat,phlegm,polyuria,prominent_veins_on_calf,puffy_face_and_eyes,pus_filled_pimples,receiving_blood_transfusion,receiving_unsterile_injections,red_sore_around_nose,red_spots_over_body,redness_of_eyes,restlessness,runny_nose,rusty_sputum,scurring,shivering,silver_like_dusting,sinus_pressure,skin_peeling,skin_rash,slurred_speech,small_dents_in_nails,spinning_movements,spotting_urination,stiff_neck,stomach_bleeding,stomach_pain,sunken_eyes,sweating,swelled_lymph_nodes,swelling_joints,swelling_of_stomach,swollen_blood_vessels,swollen_extremeties,swollen_legs,throat_irritation,toxic_look_(typhos),ulcers_on_tongue,unsteadiness,visual_disturbances,vomiting,watering_from_eyes,weakness_in_limbs,weakness_of_one_body_side,weight_gain,weight_loss,yellow_crust_ooze,yellow_urine,yellowing_of_eyes,yellowish_skin
obesity,0.9895879915163966,0.17422974971710764,0.07140853052225171,0.0679761931727546,0.042766270761279264,0.042766270761279264,0.042766270761279264,0.06913628683304063,0.042766270761279264,0.0409646319959418,0.042766270761279264,0.042766270761279264,0.04450065869663019,0.042766270761279264,0.5200412160793945,0.10468577169024884,0.04450065869663019,0.8581808879708398,0.06679901186632717,0.13614453074428026,0.14808645453519242,0.042766270761279264,0.04450065869663019,0.04450065869663019,0.06913628683304063,0.042766270761279264,0.0679761931727546,0.1198696588454756,0.8581808879708398,0.1206352183029356,0.0409646319959418,0.0702801388177275,0.1198696588454756,0.0409646319959418,0.042766270761279264,0.0878244161060623,0.042766270761279264,0.04450065869663019,0.43290941443109415,0.0409646319959418,0.06913628683304063,0.0702801388177275,0.3812502148613989,0.042766270761279264,0.039086719498130675,0.18530573576783604,0.209809410391984,0.042766270761279264,0.042766270761279264,0.8736045764164156,0.0679761931727546,0.042766270761279264,0.042766270761279264,0.8581808879708398,0.10799473141449531,0.042766270761279264,0.13398707537685042,0.1347081131954508,0.042766270761279264,0.042766270761279264,0.4365999152422935,0.18724895718434115,0.08876986597096263,0.04450065869663019,0.13685998494753476,0.09063817053786677,0.06913628683304063,0.042766270761279264,0.042766270761279264,0.10799473141449531,0.0409646319959418,0.0702801388177275,0.18660151639339076,0.06913628683304063,0.0409646319959418,1.0,0.04450065869663019,0.042766270761279264,0.042766270761279264,0.06913628683304063,0.04450065869663019,0.042766270761279264,0.0409646319959418,0.09063817053786667,0.8736045764164156,0.8581808879708398,0.042766270761279264,0.0409646319959418,0.04450065869663019,0.04450065869663019,0.042766270761279264,0.0702801388177275,0.04450065869663019,0.6442099207126842,0.04450065869663019,0.04450065869663019,0.0409646319959418,0.0409646319959418,0.042766270761279264,0.04450065869663019,0.042766270761279264,0.14670371567466092,0.04450065869663019,0.042766270761279264,0.0409646319959418,0.0409646319959418,0.06913628683304063,0.04450065869663019,0.0679761931727546,0.0409646319959418,0.13398707537685042,0.08970770215219094,0.06913628683304063,0.042766270761279264,0.8414771599129386,0.04450065869663019,0.8581808879708398,0.04450065869663019,0.042766270761279264,0.0409646319959418,0.042766270761279264,0.042766270761279264,0.270448637401505,0.0409646319959418,0.0409646319959418,0.0409646319959418,0.042766270761279264,0.4365999152422935,0.042766270761279264,0.042766270761279264,0.15015087304525826,0.1609901765574706
pain_behind_the_eyes,1.0,0.12310245316678428,0.04629948091566318,0.04357864628804784,0.021972707229468962,0.021972707229468962,0.021972707229468962,0.9008185357427941,0.021972707229468962,0.020181740943977452,0.021972707229468962,0.021972707229468962,0.02363796792577129,0.021972707229468962,0.05972711194016503,0.07174785312817064,0.02363796792577129,0.021972707229468962,0.04263949953391661,0.09511602899209047,0.503424042016101,0.021972707229468962,0.02363796792577129,0.02363796792577129,0.04450065869663019,0.021972707229468962,0.04357864628804784,0.08306862034450652,0.021972707229468962,0.08363734292587954,0.020181740943977452,0.04540431613425675,0.08306862034450652,0.020181740943977452,0.021972707229468962,0.05900625388288639,0.021972707229468962,0.02363796792577129,0.07299380838227407,0.020181740943977452,0.04450065869663019,0.04540431613425675,0.2767967024988665,0.021972707229468962,0.018229509028298594,0.4357253776795596,0.36228847932126346,0.021972707229468962,0.021972707229468962,0.02363796792577129,0.04357864628804784,0.021972707229468962,0.021972707229468962,0.021972707229468962,0.07422537462564636,0.021972707229468962,0.09352342295969354,0.5470330578278585,0.021972707229468962,0.021972707229468962,0.07237267834136454,0.4315588050950582,0.05972711194016503,0.02363796792577129,0.539594886294886,0.06114898664106122,0.04450065869663019,0.021972707229468962,0.021972707229468962,0.6554510536352888,0.020181740943977452,0.04540431613425675,0.4329388283285834,0.04450065869663019,0.020181740943977452,0.04450065869663019,1.0,0.021972707229468962,0.021972707229468962,0.04450065869663019,0.02363796792577129,0.021972707229468962,0.020181740943977452,0.06114898664106122,0.02363796792577129,0.021972707229468962,0.021972707229468962,0.020181740943977452,0.02363796792577129,0.02363796792577129,0.021972707229468962,0.8664722487489014,0.02363796792577129,0.04450065869663019,0.02363796792577129,0.02363796792577129,0.020181740943977452,0.020181740943977452,0.021972707229468962,0.02363796792577129,0.021972707229468962,0.5076523688000297,0.02363796792577129,0.021972707229468962,0.020181740943977452,0.020181740943977452,0.04450065869663019,0.02363796792577129,0.04357864628804784,0.020181740943977452,0.09352342295969354,0.06044127715469266,0.04450065869663019,0.021972707229468962,0.020181740943977452,0.02363796792577129,0.021972707229468962,0.02363796792577129,0.021972707229468962,0.020181740943977452,0.021972707229468962,0.021972707229468962,0.2790480931139303,0.020181740943977452,0.020181740943977452,0.020181740943977452,0.021972707229468962,0.07237267834136454,0.021972707229468962,0.021972707229468962,0.10543155083222226,0.1133929864037062
pain_during_bowel_movements,0.9897970326476128,0.11968423512201327,0.04453721465243068,0.041856783811002114,0.020273321367930815,0.020273321367930815,0.020273321367930815,0.042766270761279264,0.020273321367930815,0.01843096108752184,0.020273321367930815,0.020273321367930815,0.021972707229468962,0.9957978968938486,0.05773635021858804,0.0695143691270911,0.021972707229468962,0.020273321367930815,0.040929900359136934,0.0923628864790455,0.10095558574984008,0.020273321367930815,0.021972707229468962,0.021972707229468962,0.8581808879708398,0.020273321367930815,0.041856783811002114,0.0805930325777521,0.020273321367930815,0.0811491559776263,0.01843096108752184,0.04365942648104025,0.0805930325777521,0.01843096108752184,0.020273321367930815,0.05702920035626416,0.020273321367930815,0.021972707229468962,0.07073392564411124,0.01843096108752184,0.042766270761279264,0.04365942648104025,0.18991241259547512,0.020273321367930815,0.01639454413913099,0.1276040489972426,0.14509896723355817,0.020273321367930815,0.020273321367930815,0.021972707229468962,0.041856783811002114,0.020273321367930815,0.020273321367930815,0.020273321367930815,0.07193921324629916,0.9957978968938486,0.09080689487397216,0.09132705995173587,0.020273321367930815,0.020273321367930815,0.07012597992938882,0.12899206179327355,0.05773635021858804,0.021972707229468962,0.09287861013433571,0.05913085830220276,0.042766270761279264,0.020273321367930815,0.020273321367930815,0.07193921324629916,0.01843096108752184,0.04365942648104025,0.12852962147975583,0.042766270761279264,0.01843096108752184,0.042766270761279264,0.021972707229468962,1.0,0.9957978968938486,0.042766270761279264,0.021972707229468962,0.020273321367930815,0.01843096108752184,0.05913085830220276,0.021972707229468962,0.020273321367930815,0.020273321367930815,0.01843096108752184,0.021972707229468962,0.021972707229468962,0.020273321367930815,0.04365942648104025,0.021972707229468962,0.042766270761279264,0.021972707229468962,0.021972707229468962,0.01843096108752184,0.01843096108752184,0.020273321367930815,0.021972707229468962,0.020273321367930815,0.0999621685795484,0.021972707229468962,0.020273321367930815,0.01843096108752184,0.01843096108752184,0.042766270761279264,0.021972707229468962,0.041856783811002114,0.01843096108752184,0.09080689487397216,0.05843682312578852,0.042766270761279264,0.020273321367930815,0.01843096108752184,0.021972707229468962,0.020273321367930815,0.021972707229468962,0.020273321367930815,0.01843096108752184,0.020273321367930815,0.020273321367930815,0.18843653012833494,0.01843096108752184,0.01843096108752184,0.01843096108752184,0.020273321367930815,0.07012597992938882,0.020273321367930815,0.020273321367930815,0.1024381101201637,0.11021126212165049
pain_in_anal_region,0.9897970326476128,0.11968423512201327,0.04453721465243068,0.041856783811002114,0.020273321367930815,0.020273321367930815,0.020273321367930815,0.042766270761279264,0.020273321367930815,0.01843096108752184,0.020273321367930815,0.020273321367930815,0.021972707229468962,0.9957978968938486,0.05773635021858804,0.0695143691270911,0.021972707229468962,0.020273321367930815,0.040929900359136934,0.0923628864790455,0.10095558574984008,0.020273321367930815,0.021972707229468962,0.021972707229468962,0.8581808879708398,0.020273321367930815,0.041856783811002114,0.0805930325777521,0.020273321367930815,0.0811491559776263,0.01843096108752184,0.04365942648104025,0.0805930325777521,0.01843096108752184,0.020273321367930815,0.05702920035626416,0.020273321367930815,0.021972707229468962,0.07073392564411124,0.01843096108752184,0.042766270761279264,0.04365942648104025,0.18991241259547512,0.020273321367930815,0.01639454413913099,0.1276040489972426,0.14509896723355817,0.020273321367930815,0.020273321367930815,0.021972707229468962,0.041856783811002114,0.020273321367930815,0.020273321367930815,0.020273321367930815,0.07193921324629916,0.9957978968938486,0.09080689487397216,0.09132705995173587,0.020273321367930815,0.020273321367930815,0.07012597992938882,0.12899206179327355,0.05773635021858804,0.021972707229468962,0.09287861013433571,0.05913085830220276,0.042766270761279264,0.020273321367930815,0.020273321367930815,0.07193921324629916,0.01843096108752184,0.04365942648104025,0.12852962147975583,0.042766270761279264,0.01843096108752184,0.042766270761279264,0.021972707229468962,0.9957978968938486,1.0,0.042766270761279264,0.021972707229468962,0.020273321367930815,0.01843096108752184,0.05913085830220276,0.021972707229468962,0.020273321367930815,0.020273321367930815,0.01843096108752184,0.021972707229468962,0.021972707229468962,0.020273321367930815,0.04365942648104025,0.021972707229468962,0.042766270761279264,0.021972707229468962,0.021972707229468962,0.01843096108752184,0.01843096108752184,0.020273321367930815,0.021972707229468962,0.020273321367930815,0.0999621685795484,0.021972707229468962,0.020273321367930815,0.01843096108752184,0.01843096108752184,0.042766270761279264,0.021972707229468962,0.041856783811002114,0.01843096108752184,0.09080689487397216,0.05843682312578852,0.042766270761279264,0.020273321367930815,0.01843096108752184,0.021972707229468962,0.020273321367930815,0.021972707229468962,0.020273321367930815,0.01843096108752184,0.020273321367930815,0.020273321367930815,0.18843653012833494,0.01843096108752184,0.01843096108752184,0.01843096108752184,0.020273321367930815,0.07012597992938882,0.020273321367930815,0.020273321367930815,0.1024381101201637,0.11021126212165049
painful_walking,0.9895879915163966,0.17422974971710764,0.07140853052225171,0.0679761931727546,0.042766270761279264,0.042766270761279264,0.042766270761279264,0.06913628683304063,0.042766270761279264,0.0409646319959418,0.042766270761279264,0.042766270761279264,0.04450065869663019,0.042766270761279264,0.08876986597096263,0.10468577169024884,0.04450065869663019,0.042766270761279264,0.06679901186632717,0.13614453074428026,0.14808645453519242,0.042766270761279264,0.04450065869663019,0.04450065869663019,0.06913628683304063,0.042766270761279264,0.0679761931727546,0.1198696588454756,0.042766270761279264,0.1206352183029356,0.0409646319959418,0.0702801388177275,0.1198696588454756,0.0409646319959418,0.042766270761279264,0.0878244161060623,0.042766270761279264,0.04450065869663019,0.10634884505866671,0.0409646319959418,0.06913628683304063,0.0702801388177275,0.2725093164356486,0.042766270761279264,0.039086719498130675,0.18530573576783604,0.209809410391984,0.8581808879708398,0.042766270761279264,0.04450065869663019,0.0679761931727546,0.042766270761279264,0.042766270761279264,0.042766270761279264,0.10799473141449531,0.042766270761279264,0.13398707537685042,0.32596184192157307,0.8581808879708398,0.042766270761279264,0.10551951134996806,0.18724895718434115,0.08876986597096263,0.04450065869663019,0.13685998494753476,0.09063817053786677,0.06913628683304063,0.8581808879708398,0.042766270761279264,0.10799473141449531,0.0409646319959418,0.6360785164742104,0.18660151639339076,0.6442099207126842,0.0409646319959418,0.06913628683304063,0.04450065869663019,0.042766270761279264,0.042766270761279264,1.0,0.04450065869663019,0.042766270761279264,0.0409646319959418,0.09063817053786667,0.04450065869663019,0.042766270761279264,0.042766270761279264,0.0409646319959418,0.04450065869663019,0.04450065869663019,0.042766270761279264,0.0702801388177275,0.04450065869663019,0.06913628683304063,0.04450065869663019,0.04450065869663019,0.0409646319959418,0.0409646319959418,0.042766270761279264,0.04450065869663019,0.042766270761279264,0.14670371567466092,0.04450065869663019,0.042766270761279264,0.0409646319959418,0.0409646319959418,0.6442099207126842,0.04450065869663019,0.0679761931727546,0.0409646319959418,0.13398707537685042,0.08970770215219094,0.9959237523716492,0.042766270761279264,0.0409646319959418,0.04450065869663019,0.042766270761279264,0.04450065869663019,0.042766270761279264,0.0409646319959418,0.042766270761279264,0.042766270761279264,0.270448637401505,0.0409646319959418,0.0409646319959418,0.0409646319959418,0.042766270761279264,0.10551951134996806,0.042766270761279264,0.042766270761279264,0.15015087304525826,0.1609901765574706
palpitations,1.0,0.12310245316678428,0.04629948091566318,0.04357864628804784,0.021972707229468962,0.021972707229468962,0.9988652110854161,0.04450065869663019,0.021972707229468962,0.020181740943977452,0.021972707229468962,0.021972707229468962,0.02363796792577129,0.021972707229468962,0.7549562671509559,0.07174785312817064,0.02363796792577129,0.021972707229468962,0.04263949953391661,0.09511602899209047,0.10391336199274524,0.021972707229468962,0.02363796792577129,0.02363796792577129,0.04450065869663019,0.021972707229468962,0.04357864628804784,0.08306862034450652,0.021972707229468962,0.08363734292587954,0.020181740943977452,0.04540431613425675,0.08306862034450652,0.020181740943977452,0.021972707229468962,0.05900625388288639,0.9988652110854161,0.02363796792577129,0.6944897927560376,0.020181740943977452,0.04450065869663019,0.04540431613425675,0.2767967024988665,0.021972707229468962,0.018229509028298594,0.40896083498079244,0.14914410569209852,0.021972707229468962,0.021972707229468962,0.02363796792577129,0.04357864628804784,0.021972707229468962,0.021972707229468962,0.021972707229468962,0.6866645126568216,0.021972707229468962,0.09352342295969354,0.09405581106687395,0.021972707229468962,0.021972707229468962,0.07237267834136454,0.13263572035569116,0.05972711194016503,0.02363796792577129,0.09564392145603492,0.06114898664106122,0.04450065869663019,0.021972707229468962,0.021972707229468962,0.07422537462564636,0.020181740943977452,0.04540431613425675,0.40623455577474205,0.04450065869663019,0.020181740943977452,0.04450065869663019,0.02363796792577129,0.021972707229468962,0.021972707229468962,0.04450065869663019,1.0,0.021972707229468962,0.020181740943977452,0.06114898664106122,0.02363796792577129,0.021972707229468962,0.021972707229468962,0.020181740943977452,0.02363796792577129,0.02363796792577129,0.021972707229468962,0.04540431613425675,0.02363796792577129,0.04450065869663019,0.02363796792577129,0.02363796792577129,0.020181740943977452,0.020181740943977452,0.021972707229468962,0.02363796792577129,0.021972707229468962,0.10289610001326487,0.9999774976215077,0.021972707229468962,0.020181740943977452,0.020181740943977452,0.04450065869663019,0.02363796792577129,0.04357864628804784,0.020181740943977452,0.5495642073154475,0.06044127715469266,0.04450065869663019,0.021972707229468962,0.020181740943977452,0.02363796792577129,0.021972707229468962,0.02363796792577129,0.021972707229468962,0.020181740943977452,0.021972707229468962,0.021972707229468962,0.2790480931139303,0.020181740943977452,0.020181740943977452,0.020181740943977452,0.021972707229468962,0.07237267834136454,0.021972707229468962,0.021972707229468962,0.10543155083222226,0.1133929864037062
passage_of_gases,0.9897970326476128,0.42155809544829065,0.04453721465243068,0.041856783811002114,0.020273321367930815,0.020273321367930815,0.020273321367930815,0.042766270761279264,0.020273321367930815,0.01843096108752184,0.020273321367930815,0.020273321367930815,0.021972707229468962,0.020273321367930815,0.05773635021858804,0.0695143691270911,0.021972707229468962,0.020273321367930815,0.040929900359136934,0.0923628864790455,0.10095558574984008,0.020273321367930815,0.021972707229468962,0.021972707229468962,0.042766270761279264,0.020273321367930815,0.041856783811002114,0.0805930325777521,0.020273321367930815,0.0811491559776263,0.01843096108752184,0.04365942648104025,0.0805930325777521,0.01843096108752184,0.020273321367930815,0.05702920035626416,0.020273321367930815,0.021972707229468962,0.07073392564411124,0.01843096108752184,0.042766270761279264,0.04365942648104025,0.18991241259547512,0.020273321367930815,0.01639454413913099,0.1276040489972426,0.14509896723355817,0.020273321367930815,0.020273321367930815,0.021972707229468962,0.8332508651599543,0.020273321367930815,0.9957978968938486,0.020273321367930815,0.07193921324629916,0.020273321367930815,0.09080689487397216,0.09132705995173587,0.020273321367930815,0.020273321367930815,0.07012597992938882,0.36558417826989775,0.05773635021858804,0.021972707229468962,0.09287861013433571,0.05913085830220276,0.042766270761279264,0.020273321367930815,0.020273321367930815,0.07193921324629916,0.01843096108752184,0.04365942648104025,0.12852962147975583,0.042766270761279264,0.01843096108752184,0.042766270761279264,0.021972707229468962,0.020273321367930815,0.020273321367930815,0.042766270761279264,0.021972707229468962,1.0,0.01843096108752184,0.05913085830220276,0.021972707229468962,0.020273321367930815,0.020273321367930815,0.01843096108752184,0.021972707229468962,0.021972707229468962,0.020273321367930815,0.04365942648104025,0.021972707229468962,0.042766270761279264,0.021972707229468962,0.021972707229468962,0.01843096108752184,0.01843096108752184,0.020273321367930815,0.021972707229468962,0.020273321367930815,0.0999621685795484,0.021972707229468962,0.020273321367930815,0.01843096108752184,0.01843096108752184,0.042766270761279264,0.021972707229468962,0.041856783811002114,0.01843096108752184,0.09080689487397216,0.05843682312578852,0.042766270761279264,0.020273321367930815,0.01843096108752184,0.021972707229468962,0.020273321367930815,0.021972707229468962,0.020273321367930815,0.01843096108752184,0.020273321367930815,0.020273321367930815,0.27058758141215905,0.01843096108752184,0.01843096108752184,0.01843096108752184,0.020273321367930815,0.07012597992938882,0.020273321367930815,0.020273321367930815,0.1024381101201637,0.11021126212165049
patches_in_throat,0.9800515649083719,0.11617815524819262,0.04271070209632445,0.04006716248948489,0.01843096108752184,0.01843096108752184,0.01843096108752184,0.0409646319959418,0.01843096108752184,0.016505911942223492,0.01843096108752184,0.01843096108752184,0.020181740943977452,0.01843096108752184,0.0556802570387459,0.06721261899427287,0.020181740943977452,0.01843096108752184,0.039151949378124745,0.08953149605870384,0.09791515680467114,0.01843096108752184,0.020181740943977452,0.020181740943977452,0.0409646319959418,0.01843096108752184,0.04006716248948489,0.07803938009296513,0.01843096108752184,0.07858269239919148,0.016505911942223492,0.04184547587969911,0.07803938009296513,0.016505911942223492,0.01843096108752184,0.05498691257201056,0.01843096108752184,0.020181740943977452,0.0684053605574782,0.9827656003624532,0.0409646319959418,0.04184547587969911,0.1846049167705715,0.01843096108752184,0.014344095898545975,0.12389707217394152,0.3410286985677597,0.01843096108752184,0.01843096108752184,0.020181740943977452,0.04006716248948489,0.01843096108752184,0.01843096108752184,0.01843096108752184,0.06958394199364298,0.01843096108752184,0.08801287163498812,0.0885205638523761,0.01843096108752184,0.01843096108752184,0.06781080877041987,0.12524976194115897,0.0556802570387459,0.020181740943977452,0.09003479791946878,0.05704717580528173,0.0409646319959418,0.01843096108752184,0.01843096108752184,0.06958394199364298,0.9827656003624532,0.04184547587969911,0.12479909304550997,0.0409646319959418,0.016505911942223492,0.0409646319959418,0.020181740943977452,0.01843096108752184,0.01843096108752184,0.0409646319959418,0.020181740943977452,0.01843096108752184,1.0,0.05704717580528173,0.020181740943977452,0.01843096108752184,0.01843096108752184,0.016505911942223492,0.020181740943977452,0.020181740943977452,0.01843096108752184,0.04184547587969911,0.020181740943977452,0.0409646319959418,0.020181740943977452,0.020181740943977452,0.016505911942223492,0.016505911942223492,0.01843096108752184,0.020181740943977452,0.01843096108752184,0.09694611199385367,0.020181740943977452,0.01843096108752184,0.016505911942223492,0.016505911942223492,0.0409646319959418,0.020181740943977452,0.04006716248948489,0.016505911942223492,0.08801287163498812,0.05636693079802458,0.0409646319959418,0.01843096108752184,0.016505911942223492,0.020181740943977452,0.01843096108752184,0.020181740943977452,0.01843096108752184,0.016505911942223492,0.01843096108752184,0.01843096108752184,0.1831670513560678,0.016505911942223492,0.016505911942223492,0.016505911942223492,0.01843096108752184,0.06781080877041987,0.01843096108752184,0.01843096108752184,0.09936122184495758,0.10694169105613657
phlegm,0.9951721755313659,0.22088033813660046,0.09340776378395478,0.08922630044746019,0.05913085830220276,0.05913085830220276,0.05913085830220276,0.09063817053786667,0.05913085830220276,0.05704717580528173,0.05913085830220276,0.05913085830220276,0.7756788598316995,0.05913085830220276,0.11471281106312961,0.7245337242986688,0.06114898664106122,0.05913085830220276,0.08779520524441531,0.8798698091217327,0.8027348891365664,0.05913085830220276,0.06114898664106122,0.7756788598316995,0.09063817053786667,0.05913085830220276,0.5481364182258245,0.9101554841241388,0.05913085830220276,0.15418126434992097,0.05704717580528173,0.09203171401320416,0.15322973671294926,0.05704717580528173,0.05913085830220276,0.11354820771672923,0.05913085830220276,0.06114898664106122,0.13645090021999856,0.05704717580528173,0.09063817053786667,0.5318220319250281,0.47649893982379843,0.05913085830220276,0.05489062166625375,0.09077286155370151,0.6095688391833496,0.05913085830220276,0.05913085830220276,0.06114898664106122,0.08922630044746019,0.05913085830220276,0.05913085830220276,0.05913085830220276,0.13849147164740827,0.05913085830220276,0.17078695741053956,0.17168417145388062,0.05913085830220276,0.05913085830220276,0.1354229815632498,0.10426927766965043,0.11471281106312961,0.7756788598316995,0.8561696439329111,0.4341288451441018,0.09063817053786667,0.05913085830220276,0.05913085830220276,0.3493893155180243,0.05704717580528173,0.09203171401320416,0.2362741169801976,0.09063817053786667,0.05704717580528173,0.09063817053786667,0.06114898664106122,0.05913085830220276,0.05913085830220276,0.09063817053786667,0.06114898664106122,0.05913085830220276,0.05704717580528173,1.0,0.06114898664106122,0.05913085830220276,0.05913085830220276,0.05704717580528173,0.06114898664106122,0.06114898664106122,0.05913085830220276,0.09203171401320416,0.7756788598316995,0.09063817053786677,0.7756788598316995,0.7444495964978606,0.05704717580528173,0.05704717580528173,0.05913085830220276,0.7756788598316995,0.05913085830220276,0.18661503851204558,0.06114898664106122,0.05913085830220276,0.05704717580528173,0.05704717580528173,0.09063817053786677,0.06114898664106122,0.08922630044746019,0.05704717580528173,0.5800129067595032,0.8438741848154984,0.09063817053786677,0.05913085830220276,0.05704717580528173,0.06114898664106122,0.05913085830220276,0.7756788598316995,0.05913085830220276,0.05704717580528173,0.05913085830220276,0.05913085830220276,0.05438218061486792,0.05704717580528173,0.05704717580528173,0.05704717580528173,0.05913085830220276,0.3364027549600747,0.05913085830220276,0.05913085830220276,0.19935301299099475,0.20440191521192072
polyuria,1.0,0.12310245316678428,0.04629948091566318,0.04357864628804784,0.021972707229468962,0.021972707229468962,0.021972707229468962,0.04450065869663019,0.021972707229468962,0.020181740943977452,0.021972707229468962,0.021972707229468962,0.02363796792577129,0.021972707229468962,0.7549562671509559,0.07174785312817064,0.02363796792577129,0.021972707229468962,0.04263949953391661,0.09511602899209047,0.10391336199274524,0.021972707229468962,0.02363796792577129,0.02363796792577129,0.04450065869663019,0.021972707229468962,0.04357864628804784,0.08306862034450652,0.021972707229468962,0.08363734292587954,0.020181740943977452,0.04540431613425675,0.08306862034450652,0.020181740943977452,0.021972707229468962,0.05900625388288639,0.021972707229468962,0.02363796792577129,0.6632207180803156,0.020181740943977452,0.04450065869663019,0.04540431613425675,0.2767967024988665,0.021972707229468962,0.018229509028298594,0.1312132487681604,0.14914410569209852,0.021972707229468962,0.021972707229468962,0.9999774976215077,0.04357864628804784,0.021972707229468962,0.021972707229468962,0.9988652110854161,0.07422537462564636,0.021972707229468962,0.09352342295969354,0.09405581106687395,0.021972707229468962,0.021972707229468962,0.6671879768743869,0.13263572035569116,0.05972711194016503,0.02363796792577129,0.09564392145603492,0.06114898664106122,0.04450065869663019,0.021972707229468962,0.021972707229468962,0.07422537462564636,0.020181740943977452,0.04540431613425675,0.13216179668716324,0.04450065869663019,0.020181740943977452,0.8736045764164156,0.02363796792577129,0.021972707229468962,0.021972707229468962,0.04450065869663019,0.02363796792577129,0.021972707229468962,0.020181740943977452,0.06114898664106122,1.0,0.021972707229468962,0.021972707229468962,0.020181740943977452,0.02363796792577129,0.02363796792577129,0.021972707229468962,0.04540431613425675,0.02363796792577129,0.8736045764164156,0.02363796792577129,0.02363796792577129,0.020181740943977452,0.020181740943977452,0.021972707229468962,0.02363796792577129,0.021972707229468962,0.10289610001326487,0.02363796792577129,0.021972707229468962,0.020181740943977452,0.020181740943977452,0.04450065869663019,0.02363796792577129,0.04357864628804784,0.020181740943977452,0.09352342295969354,0.06044127715469266,0.04450065869663019,0.021972707229468962,0.020181740943977452,0.02363796792577129,0.021972707229468962,0.02363796792577129,0.021972707229468962,0.020181740943977452,0.021972707229468962,0.021972707229468962,0.19356847275918676,0.020181740943977452,0.020181740943977452,0.020181740943977452,0.021972707229468962,0.6671879768743869,0.021972707229468962,0.021972707229468962,0.10543155083222226,0.1133929864037062
