Disease,symptoms_text,symptoms_count
Hepatitis B,itching fatigue yellowish_skin dark_urine loss_of_appetite abdominal_pain yellow_urine yellowing_of_eyes malaise receiving_blood_transfusion receiving_unsterile_injections yellow itch urine appetite blood receive loss eye skin pain,11
Hepatitis B,itching fatigue lethargy dark_urine loss_of_appetite abdominal_pain yellow_urine yellowing_of_eyes malaise receiving_blood_transfusion receiving_unsterile_injections yellow itch urine appetite blood receive loss eye pain,11
Hepatitis B,itching fatigue lethargy yellowish_skin loss_of_appetite abdominal_pain yellow_urine yellowing_of_eyes malaise receiving_blood_transfusion receiving_unsterile_injections yellow itch urine appetite blood receive loss eye skin pain,11
Hepatitis B,itching fatigue lethargy yellowish_skin dark_urine abdominal_pain yellow_urine yellowing_of_eyes malaise receiving_blood_transfusion receiving_unsterile_injections yellow itch urine blood receive eye skin pain,11
Hepatitis B,itching fatigue lethargy yellowish_skin dark_urine loss_of_appetite yellow_urine yellowing_of_eyes malaise receiving_blood_transfusion receiving_unsterile_injections yellow itch urine appetite blood receive loss eye skin,11
Hepatitis B,itching fatigue lethargy yellowish_skin dark_urine loss_of_appetite abdominal_pain yellowing_of_eyes malaise receiving_blood_transfusion receiving_unsterile_injections yellow itch urine appetite blood receive loss eye skin pain,11
Hepatitis C,fatigue yellowish_skin nausea loss_of_appetite family_history yellow appetite loss history skin,5
Hepatitis C,fatigue yellowish_skin nausea loss_of_appetite yellowing_of_eyes family_history yellow appetite loss eye history skin,6
Hepatitis C,yellowish_skin nausea loss_of_appetite yellowing_of_eyes family_history yellow appetite loss eye history skin,5
Hepatitis C,fatigue nausea loss_of_appetite yellowing_of_eyes family_history yellow appetite loss eye history,5
Hepatitis C,fatigue yellowish_skin loss_of_appetite yellowing_of_eyes family_history yellow appetite loss eye history skin,5
Hepatitis C,fatigue yellowish_skin nausea yellowing_of_eyes family_history yellow eye history skin,5
Hepatitis C,fatigue yellowish_skin nausea loss_of_appetite family_history yellow appetite loss history skin,5
Hepatitis C,fatigue yellowish_skin nausea loss_of_appetite yellowing_of_eyes yellow appetite loss eye skin,5
Hepatitis C,fatigue yellowish_skin nausea loss_of_appetite yellowing_of_eyes family_history yellow appetite loss eye history skin,6
Hepatitis C,fatigue yellowish_skin nausea loss_of_appetite yellowing_of_eyes family_history yellow appetite loss eye history skin,6
Hepatitis D,joint_pain vomiting fatigue yellowish_skin dark_urine nausea loss_of_appetite abdominal_pain yellowing_of_eyes yellow urine appetite loss eye skin pain joint,9
Hepatitis D,vomiting fatigue yellowish_skin dark_urine nausea loss_of_appetite abdominal_pain yellowing_of_eyes yellow urine appetite loss eye skin pain,8
Hepatitis D,joint_pain fatigue yellowish_skin dark_urine nausea loss_of_appetite abdominal_pain yellowing_of_eyes yellow urine appetite loss eye skin pain joint,8
Hepatitis D,joint_pain vomiting yellowish_skin dark_urine nausea loss_of_appetite abdominal_pain yellowing_of_eyes yellow urine appetite loss eye skin pain joint,8
Hepatitis D,joint_pain vomiting fatigue dark_urine nausea loss_of_appetite abdominal_pain yellowing_of_eyes yellow urine appetite loss eye pain joint,8
Hepatitis D,joint_pain vomiting fatigue yellowish_skin nausea loss_of_appetite abdominal_pain yellowing_of_eyes yellow appetite loss eye skin pain joint,8
Hepatitis D,joint_pain vomiting fatigue yellowish_skin dark_urine loss_of_appetite abdominal_pain yellowing_of_eyes yellow urine appetite loss eye skin pain joint,8
Hepatitis D,joint_pain vomiting fatigue yellowish_skin dark_urine nausea abdominal_pain yellowing_of_eyes yellow urine eye skin pain joint,8
Hepatitis D,joint_pain vomiting fatigue yellowish_skin dark_urine nausea loss_of_appetite yellowing_of_eyes yellow urine appetite loss eye skin pain joint,8
Hepatitis D,joint_pain vomiting fatigue yellowish_skin dark_urine nausea loss_of_appetite abdominal_pain yellow urine appetite loss skin pain joint,8
Hepatitis E,joint_pain vomiting fatigue high_fever yellowish_skin dark_urine nausea loss_of_appetite abdominal_pain yellowing_of_eyes coma stomach_bleeding stomach yellow urine appetite loss eye skin fever pain joint,12
Hepatitis E,joint_pain vomiting fatigue high_fever yellowish_skin dark_urine nausea loss_of_appetite abdominal_pain yellowing_of_eyes acute_liver_failure coma stomach_bleeding stomach yellow urine appetite loss eye skin fever pain joint,13
Hepatitis E,joint_pain vomiting fatigue high_fever yellowish_skin dark_urine nausea loss_of_appetite abdominal_pain yellowing_of_eyes acute_liver_failure coma stomach_bleeding stomach yellow urine appetite loss eye skin fever pain joint,13
Hepatitis E,vomiting fatigue high_fever yellowish_skin dark_urine nausea loss_of_appetite abdominal_pain yellowing_of_eyes acute_liver_failure coma stomach_bleeding stomach yellow urine appetite loss eye skin fever pain,12
Hepatitis E,joint_pain fatigue high_fever yellowish_skin dark_urine nausea loss_of_appetite abdominal_pain yellowing_of_eyes acute_liver_failure coma stomach_bleeding stomach yellow urine appetite loss eye skin fever pain joint,12
Hepatitis E,joint_pain vomiting high_fever yellowish_skin dark_urine nausea loss_of_appetite abdominal_pain yellowing_of_eyes acute_liver_failure coma stomach_bleeding stomach yellow urine appetite loss eye skin fever pain joint,12
Hepatitis E,joint_pain vomiting fatigue yellowish_skin dark_urine nausea loss_of_appetite abdominal_pain yellowing_of_eyes acute_liver_failure coma stomach_bleeding stomach yellow urine appetite loss eye skin pain joint,12
Hepatitis E,joint_pain vomiting fatigue high_fever dark_urine nausea loss_of_appetite abdominal_pain yellowing_of_eyes acute_liver_failure coma stomach_bleeding stomach yellow urine appetite loss eye fever pain joint,12
Hepatitis E,joint_pain vomiting fatigue high_fever yellowish_skin nausea loss_of_appetite abdominal_pain yellowing_of_eyes acute_liver_failure coma stomach_bleeding stomach yellow appetite loss eye skin fever pain joint,12
Hepatitis E,joint_pain vomiting fatigue high_fever yellowish_skin dark_urine loss_of_appetite abdominal_pain yellowing_of_eyes acute_liver_failure coma stomach_bleeding stomach yellow urine appetite loss eye skin fever pain joint,12
Alcoholic hepatitis,vomiting yellowish_skin abdominal_pain swelling_of_stomach distention_of_abdomen history_of_alcohol_consumption fluid_overload stomach yellow history skin swell pain,7
Alcoholic hepatitis,vomiting yellowish_skin abdominal_pain swelling_of_stomach distention_of_abdomen history_of_alcohol_consumption fluid_overload stomach yellow history skin swell pain,7
Alcoholic hepatitis,yellowish_skin abdominal_pain swelling_of_stomach distention_of_abdomen history_of_alcohol_consumption fluid_overload stomach yellow history skin swell pain,6
Alcoholic hepatitis,vomiting abdominal_pain swelling_of_stomach distention_of_abdomen history_of_alcohol_consumption fluid_overload stomach history swell pain,6
Alcoholic hepatitis,vomiting yellowish_skin swelling_of_stomach distention_of_abdomen history_of_alcohol_consumption fluid_overload stomach yellow history skin swell,6
Alcoholic hepatitis,vomiting yellowish_skin abdominal_pain distention_of_abdomen history_of_alcohol_consumption fluid_overload yellow history skin pain,6
Alcoholic hepatitis,vomiting yellowish_skin abdominal_pain swelling_of_stomach history_of_alcohol_consumption fluid_overload stomach yellow history skin swell pain,6
Alcoholic hepatitis,vomiting yellowish_skin abdominal_pain swelling_of_stomach distention_of_abdomen fluid_overload stomach yellow skin swell pain,6
Alcoholic hepatitis,vomiting yellowish_skin abdominal_pain swelling_of_stomach distention_of_abdomen history_of_alcohol_consumption stomach yellow history skin swell pain,6
Alcoholic hepatitis,vomiting yellowish_skin abdominal_pain swelling_of_stomach distention_of_abdomen history_of_alcohol_consumption fluid_overload stomach yellow history skin swell pain,7
Tuberculosis,chills vomiting fatigue weight_loss cough high_fever breathlessness sweating loss_of_appetite mild_fever yellowing_of_eyes swelled_lymph_nodes malaise phlegm chest_pain blood_in_sputum yellow appetite blood weight loss eye fever swell pain sputum,16
Tuberculosis,chills vomiting fatigue weight_loss cough high_fever breathlessness sweating loss_of_appetite mild_fever yellowing_of_eyes swelled_lymph_nodes malaise phlegm chest_pain blood_in_sputum yellow appetite blood weight loss eye fever swell pain sputum,16
Tuberculosis,vomiting fatigue weight_loss cough high_fever breathlessness sweating loss_of_appetite mild_fever yellowing_of_eyes swelled_lymph_nodes malaise phlegm chest_pain blood_in_sputum yellow appetite blood weight loss eye fever swell pain sputum,15
Tuberculosis,chills fatigue weight_loss cough high_fever breathlessness sweating loss_of_appetite mild_fever yellowing_of_eyes swelled_lymph_nodes malaise phlegm chest_pain blood_in_sputum yellow appetite blood weight loss eye fever swell pain sputum,15
Tuberculosis,chills vomiting weight_loss cough high_fever breathlessness sweating loss_of_appetite mild_fever yellowing_of_eyes swelled_lymph_nodes malaise phlegm chest_pain blood_in_sputum yellow appetite blood weight loss eye fever swell pain sputum,15
Tuberculosis,chills vomiting fatigue cough high_fever breathlessness sweating loss_of_appetite mild_fever yellowing_of_eyes swelled_lymph_nodes malaise phlegm chest_pain blood_in_sputum yellow appetite blood loss eye fever swell pain sputum,15
Tuberculosis,chills vomiting fatigue weight_loss high_fever breathlessness sweating loss_of_appetite mild_fever yellowing_of_eyes swelled_lymph_nodes malaise phlegm chest_pain blood_in_sputum yellow appetite blood weight loss eye fever swell pain sputum,15
Tuberculosis,chills vomiting fatigue weight_loss cough breathlessness sweating loss_of_appetite mild_fever yellowing_of_eyes swelled_lymph_nodes malaise phlegm chest_pain blood_in_sputum yellow appetite blood weight loss eye fever swell pain sputum,15
Tuberculosis,chills vomiting fatigue weight_loss cough high_fever sweating loss_of_appetite mild_fever yellowing_of_eyes swelled_lymph_nodes malaise phlegm chest_pain blood_in_sputum yellow appetite blood weight loss eye fever swell pain sputum,15
Tuberculosis,chills vomiting fatigue weight_loss cough high_fever breathlessness loss_of_appetite mild_fever yellowing_of_eyes swelled_lymph_nodes malaise phlegm chest_pain blood_in_sputum yellow appetite blood weight loss eye fever swell pain sputum,15
Common Cold,continuous_sneezing chills fatigue cough high_fever headache swelled_lymph_nodes malaise phlegm throat_irritation redness_of_eyes sinus_pressure runny_nose congestion chest_pain loss_of_smell muscle_pain red continuous irritation throat loss eye fever swell pain muscle nose,17
Common Cold,continuous_sneezing chills fatigue cough high_fever headache swelled_lymph_nodes malaise phlegm throat_irritation redness_of_eyes sinus_pressure runny_nose congestion chest_pain loss_of_smell muscle_pain red continuous irritation throat loss eye fever swell pain muscle nose,17
Common Cold,chills fatigue cough high_fever headache swelled_lymph_nodes malaise phlegm throat_irritation redness_of_eyes sinus_pressure runny_nose congestion chest_pain loss_of_smell muscle_pain red irritation throat loss eye fever swell pain muscle nose,16
Common Cold,continuous_sneezing fatigue cough high_fever headache swelled_lymph_nodes malaise phlegm throat_irritation redness_of_eyes sinus_pressure runny_nose congestion chest_pain loss_of_smell muscle_pain red continuous irritation throat loss eye fever swell pain muscle nose,16
Common Cold,continuous_sneezing chills cough high_fever headache swelled_lymph_nodes malaise phlegm throat_irritation redness_of_eyes sinus_pressure runny_nose congestion chest_pain loss_of_smell muscle_pain red continuous irritation throat loss eye fever swell pain muscle nose,16
Common Cold,continuous_sneezing chills fatigue high_fever headache swelled_lymph_nodes malaise phlegm throat_irritation redness_of_eyes sinus_pressure runny_nose congestion chest_pain loss_of_smell muscle_pain red continuous irritation throat loss eye fever swell pain muscle nose,16
Common Cold,continuous_sneezing chills fatigue cough headache swelled_lymph_nodes malaise phlegm throat_irritation redness_of_eyes sinus_pressure runny_nose congestion chest_pain loss_of_smell muscle_pain red continuous irritation throat loss eye swell pain muscle nose,16
Common Cold,continuous_sneezing chills fatigue cough high_fever swelled_lymph_nodes malaise phlegm throat_irritation redness_of_eyes sinus_pressure runny_nose congestion chest_pain loss_of_smell muscle_pain red continuous irritation throat loss eye fever swell pain muscle nose,16
Common Cold,continuous_sneezing chills fatigue cough high_fever headache malaise phlegm throat_irritation redness_of_eyes sinus_pressure runny_nose congestion chest_pain loss_of_smell muscle_pain red continuous irritation throat loss eye fever pain muscle nose,16
Common Cold,continuous_sneezing chills fatigue cough high_fever headache swelled_lymph_nodes phlegm throat_irritation redness_of_eyes sinus_pressure runny_nose congestion chest_pain loss_of_smell muscle_pain red continuous irritation throat loss eye fever swell pain muscle nose,16
Pneumonia,chills fatigue cough high_fever breathlessness sweating malaise chest_pain fast_heart_rate rusty_sputum fever pain sputum,10
Pneumonia,chills fatigue cough high_fever breathlessness sweating malaise phlegm chest_pain fast_heart_rate rusty_sputum fever pain sputum,11
Pneumonia,chills fatigue cough high_fever breathlessness sweating malaise phlegm chest_pain fast_heart_rate rusty_sputum fever pain sputum,11
Pneumonia,fatigue cough high_fever breathlessness sweating malaise phlegm chest_pain fast_heart_rate rusty_sputum fever pain sputum,10
Pneumonia,chills cough high_fever breathlessness sweating malaise phlegm chest_pain fast_heart_rate rusty_sputum fever pain sputum,10
Pneumonia,chills fatigue high_fever breathlessness sweating malaise phlegm chest_pain fast_heart_rate rusty_sputum fever pain sputum,10
Pneumonia,chills fatigue cough breathlessness sweating malaise phlegm chest_pain fast_heart_rate rusty_sputum pain sputum,10
Pneumonia,chills fatigue cough high_fever sweating malaise phlegm chest_pain fast_heart_rate rusty_sputum fever pain sputum,10
Pneumonia,chills fatigue cough high_fever breathlessness malaise phlegm chest_pain fast_heart_rate rusty_sputum fever pain sputum,10
Pneumonia,chills fatigue cough high_fever breathlessness sweating phlegm chest_pain fast_heart_rate rusty_sputum fever pain sputum,10
Dimorphic hemmorhoids(piles),constipation pain_during_bowel_movements pain_in_anal_region bloody_stool irritation_in_anus irritation blood movement pain,5
Dimorphic hemmorhoids(piles),constipation pain_during_bowel_movements pain_in_anal_region bloody_stool irritation_in_anus irritation blood movement pain,5
Dimorphic hemmorhoids(piles),constipation pain_during_bowel_movements pain_in_anal_region bloody_stool irritation_in_anus irritation blood movement pain,5
Dimorphic hemmorhoids(piles),pain_during_bowel_movements pain_in_anal_region bloody_stool irritation_in_anus irritation blood movement pain,4
Dimorphic hemmorhoids(piles),constipation pain_in_anal_region bloody_stool irritation_in_anus irritation blood pain,4
Dimorphic hemmorhoids(piles),constipation pain_during_bowel_movements bloody_stool irritation_in_anus irritation blood movement pain,4
Dimorphic hemmorhoids(piles),constipation pain_during_bowel_movements pain_in_anal_region irritation_in_anus irritation movement pain,4
Dimorphic hemmorhoids(piles),constipation pain_during_bowel_movements pain_in_anal_region bloody_stool blood movement pain,4
Dimorphic hemmorhoids(piles),constipation pain_during_bowel_movements pain_in_anal_region bloody_stool irritation_in_anus irritation blood movement pain,5
Dimorphic hemmorhoids(piles),constipation pain_during_bowel_movements pain_in_anal_region bloody_stool irritation_in_anus irritation blood movement pain,5
Heart attack,vomiting breathlessness sweating chest_pain pain,4
Heart attack,vomiting breathlessness sweating chest_pain pain,4
Heart attack,breathlessness sweating chest_pain pain,3
Heart attack,vomiting sweating chest_pain pain,3
Heart attack,vomiting breathlessness chest_pain pain,3
Heart attack,vomiting breathlessness sweating,3
Heart attack,vomiting breathlessness sweating chest_pain pain,4
Heart attack,breathlessness sweating chest_pain pain,3
Heart attack,vomiting sweating chest_pain pain,3
Heart attack,vomiting breathlessness chest_pain pain,3
Varicose veins,fatigue cramps bruising obesity swollen_legs swollen_blood_vessels prominent_veins_on_calf blood swollen,7
Varicose veins,fatigue cramps bruising obesity swollen_legs swollen_blood_vessels prominent_veins_on_calf blood swollen,7
Varicose veins,cramps bruising obesity swollen_legs swollen_blood_vessels prominent_veins_on_calf blood swollen,6
Varicose veins,fatigue bruising obesity swollen_legs swollen_blood_vessels prominent_veins_on_calf blood swollen,6
Varicose veins,fatigue cramps obesity swollen_legs swollen_blood_vessels prominent_veins_on_calf blood swollen,6
Varicose veins,fatigue cramps bruising swollen_legs swollen_blood_vessels prominent_veins_on_calf blood swollen,6
Varicose veins,fatigue cramps bruising obesity swollen_blood_vessels prominent_veins_on_calf blood swollen,6
Varicose veins,fatigue cramps bruising obesity swollen_legs prominent_veins_on_calf swollen,6
Varicose veins,fatigue cramps bruising obesity swollen_legs swollen_blood_vessels blood swollen,6
Varicose veins,fatigue cramps bruising obesity swollen_legs prominent_veins_on_calf swollen,6
Hypothyroidism,fatigue weight_gain cold_hands_and_feets mood_swings lethargy dizziness puffy_face_and_eyes enlarged_thyroid brittle_nails swollen_extremeties depression irritability abnormal_menstruation weight eye nail swollen,13
Hypothyroidism,fatigue weight_gain cold_hands_and_feets mood_swings lethargy dizziness puffy_face_and_eyes enlarged_thyroid brittle_nails swollen_extremeties depression irritability abnormal_menstruation weight eye nail swollen,13
Hypothyroidism,weight_gain cold_hands_and_feets mood_swings lethargy dizziness puffy_face_and_eyes enlarged_thyroid brittle_nails swollen_extremeties depression irritability abnormal_menstruation weight eye nail swollen,12
Hypothyroidism,weight_gain cold_hands_and_feets mood_swings lethargy dizziness puffy_face_and_eyes enlarged_thyroid brittle_nails swollen_extremeties depression irritability abnormal_menstruation weight eye nail swollen,12
Hypothyroidism,fatigue cold_hands_and_feets mood_swings lethargy dizziness puffy_face_and_eyes enlarged_thyroid brittle_nails swollen_extremeties depression irritability abnormal_menstruation eye nail swollen,12
Hypothyroidism,fatigue weight_gain mood_swings lethargy dizziness puffy_face_and_eyes enlarged_thyroid brittle_nails swollen_extremeties depression irritability abnormal_menstruation weight eye nail swollen,12
Hypothyroidism,fatigue weight_gain cold_hands_and_feets lethargy dizziness puffy_face_and_eyes enlarged_thyroid brittle_nails swollen_extremeties depression irritability abnormal_menstruation weight eye nail swollen,12
Hypothyroidism,fatigue weight_gain cold_hands_and_feets mood_swings dizziness puffy_face_and_eyes enlarged_thyroid brittle_nails swollen_extremeties depression irritability abnormal_menstruation weight eye nail swollen,12
Hypothyroidism,fatigue weight_gain cold_hands_and_feets mood_swings lethargy puffy_face_and_eyes enlarged_thyroid brittle_nails swollen_extremeties depression irritability abnormal_menstruation weight eye nail swollen,12
Hypothyroidism,fatigue weight_gain cold_hands_and_feets mood_swings lethargy dizziness enlarged_thyroid brittle_nails swollen_extremeties depression irritability abnormal_menstruation weight nail swollen,12
Hyperthyroidism,fatigue mood_swings weight_loss restlessness sweating diarrhoea fast_heart_rate excessive_hunger muscle_weakness irritability abnormal_menstruation weight loss weakness muscle,11
Hyperthyroidism,fatigue mood_swings weight_loss restlessness sweating diarrhoea fast_heart_rate excessive_hunger muscle_weakness irritability abnormal_menstruation weight loss weakness muscle,11
Hyperthyroidism,mood_swings weight_loss restlessness sweating diarrhoea fast_heart_rate excessive_hunger muscle_weakness irritability abnormal_menstruation weight loss weakness muscle,10
Hyperthyroidism,fatigue weight_loss restlessness sweating diarrhoea fast_heart_rate excessive_hunger muscle_weakness irritability abnormal_menstruation weight loss weakness muscle,10
Hyperthyroidism,fatigue mood_swings restlessness sweating diarrhoea fast_heart_rate excessive_hunger muscle_weakness irritability abnormal_menstruation weakness muscle,10
Hyperthyroidism,fatigue mood_swings weight_loss sweating diarrhoea fast_heart_rate excessive_hunger muscle_weakness irritability abnormal_menstruation weight loss weakness muscle,10
Hyperthyroidism,fatigue mood_swings weight_loss restlessness diarrhoea fast_heart_rate excessive_hunger muscle_weakness irritability abnormal_menstruation weight loss weakness muscle,10
Hyperthyroidism,fatigue mood_swings weight_loss restlessness sweating fast_heart_rate excessive_hunger muscle_weakness irritability abnormal_menstruation weight loss weakness muscle,10
Hyperthyroidism,fatigue mood_swings weight_loss restlessness sweating diarrhoea excessive_hunger muscle_weakness irritability abnormal_menstruation weight loss weakness muscle,10
Hyperthyroidism,fatigue mood_swings weight_loss restlessness sweating diarrhoea fast_heart_rate muscle_weakness irritability abnormal_menstruation weight loss weakness muscle,10
Hypoglycemia,vomiting fatigue anxiety sweating headache nausea blurred_and_distorted_vision excessive_hunger slurred_speech irritability palpitations,11
Hypoglycemia,vomiting fatigue anxiety sweating headache nausea blurred_and_distorted_vision excessive_hunger drying_and_tingling_lips slurred_speech irritability palpitations,12
Hypoglycemia,vomiting fatigue anxiety sweating headache nausea blurred_and_distorted_vision excessive_hunger drying_and_tingling_lips slurred_speech irritability palpitations,12
Hypoglycemia,fatigue anxiety sweating headache nausea blurred_and_distorted_vision excessive_hunger drying_and_tingling_lips slurred_speech irritability palpitations,11
Hypoglycemia,vomiting anxiety sweating headache nausea blurred_and_distorted_vision excessive_hunger drying_and_tingling_lips slurred_speech irritability palpitations,11
Hypoglycemia,vomiting fatigue sweating headache nausea blurred_and_distorted_vision excessive_hunger drying_and_tingling_lips slurred_speech irritability palpitations,11
Hypoglycemia,vomiting fatigue anxiety headache nausea blurred_and_distorted_vision excessive_hunger drying_and_tingling_lips slurred_speech irritability palpitations,11
Hypoglycemia,vomiting fatigue anxiety sweating nausea blurred_and_distorted_vision excessive_hunger drying_and_tingling_lips slurred_speech irritability palpitations,11
Hypoglycemia,vomiting fatigue anxiety sweating headache blurred_and_distorted_vision excessive_hunger drying_and_tingling_lips slurred_speech irritability palpitations,11
Hypoglycemia,vomiting fatigue anxiety sweating headache nausea excessive_hunger drying_and_tingling_lips slurred_speech irritability palpitations,11
Osteoarthristis,joint_pain neck_pain knee_pain hip_joint_pain swelling_joints painful_walking neck swell pain joint,6
Osteoarthristis,joint_pain neck_pain knee_pain hip_joint_pain swelling_joints painful_walking neck swell pain joint,6
Osteoarthristis,neck_pain knee_pain hip_joint_pain swelling_joints painful_walking neck swell pain joint,5
Osteoarthristis,joint_pain knee_pain hip_joint_pain swelling_joints painful_walking swell pain joint,5
Osteoarthristis,joint_pain neck_pain hip_joint_pain swelling_joints painful_walking neck swell pain joint,5
Osteoarthristis,joint_pain neck_pain knee_pain swelling_joints painful_walking neck swell pain joint,5
Osteoarthristis,joint_pain neck_pain knee_pain hip_joint_pain painful_walking neck pain joint,5
Osteoarthristis,joint_pain neck_pain knee_pain hip_joint_pain swelling_joints neck swell pain joint,5
Osteoarthristis,joint_pain neck_pain knee_pain hip_joint_pain swelling_joints painful_walking neck swell pain joint,6
Osteoarthristis,joint_pain neck_pain knee_pain hip_joint_pain swelling_joints painful_walking neck swell pain joint,6
Arthritis,muscle_weakness stiff_neck swelling_joints movement_stiffness painful_walking movement neck swell weakness pain muscle stiff joint,5
Arthritis,muscle_weakness stiff_neck swelling_joints movement_stiffness painful_walking movement neck swell weakness pain muscle stiff joint,5
Arthritis,stiff_neck swelling_joints movement_stiffness painful_walking movement neck swell pain stiff joint,4
Arthritis,muscle_weakness swelling_joints movement_stiffness painful_walking movement swell weakness pain muscle stiff joint,4
Arthritis,muscle_weakness stiff_neck movement_stiffness painful_walking movement neck weakness pain muscle stiff,4
Arthritis,muscle_weakness stiff_neck swelling_joints painful_walking neck swell weakness pain muscle stiff joint,4
Arthritis,muscle_weakness stiff_neck swelling_joints movement_stiffness painful_walking movement neck swell weakness pain muscle stiff joint,5
Arthritis,muscle_weakness stiff_neck swelling_joints movement_stiffness movement neck swell weakness muscle stiff joint,4
Arthritis,muscle_weakness stiff_neck swelling_joints movement_stiffness painful_walking movement neck swell weakness pain muscle stiff joint,5
Arthritis,muscle_weakness stiff_neck swelling_joints movement_stiffness painful_walking movement neck swell weakness pain muscle stiff joint,5
(vertigo) Paroymsal  Positional Vertigo,vomiting headache nausea spinning_movements loss_of_balance unsteadiness loss movement,6
(vertigo) Paroymsal  Positional Vertigo,vomiting headache nausea spinning_movements loss_of_balance unsteadiness loss movement,6
(vertigo) Paroymsal  Positional Vertigo,headache nausea spinning_movements loss_of_balance unsteadiness loss movement,5
(vertigo) Paroymsal  Positional Vertigo,vomiting nausea spinning_movements loss_of_balance unsteadiness loss movement,5
(vertigo) Paroymsal  Positional Vertigo,vomiting headache spinning_movements loss_of_balance unsteadiness loss movement,5
(vertigo) Paroymsal  Positional Vertigo,vomiting headache nausea loss_of_balance unsteadiness loss,5
(vertigo) Paroymsal  Positional Vertigo,vomiting headache nausea spinning_movements unsteadiness movement,5
(vertigo) Paroymsal  Positional Vertigo,vomiting headache nausea spinning_movements loss_of_balance loss movement,5
(vertigo) Paroymsal  Positional Vertigo,vomiting headache nausea spinning_movements loss_of_balance unsteadiness loss movement,6
(vertigo) Paroymsal  Positional Vertigo,vomiting headache nausea loss_of_balance unsteadiness loss,5
Acne,skin_rash pus_filled_pimples blackheads scurring skin,4
Acne,skin_rash pus_filled_pimples blackheads scurring skin,4
Acne,pus_filled_pimples blackheads scurring,3
Acne,skin_rash blackheads scurring skin,3
Acne,skin_rash pus_filled_pimples scurring skin,3
Acne,skin_rash pus_filled_pimples blackheads skin,3
Acne,skin_rash pus_filled_pimples blackheads scurring skin,4
Acne,skin_rash pus_filled_pimples blackheads skin,3
Acne,skin_rash pus_filled_pimples scurring skin,3
Acne,skin_rash blackheads scurring skin,3
Urinary tract infection,burning_micturition bladder_discomfort foul_smell_ofurine continuous_feel_of_urine continuous urine,4
Urinary tract infection,burning_micturition bladder_discomfort foul_smell_ofurine continuous_feel_of_urine continuous urine,4
Urinary tract infection,bladder_discomfort foul_smell_ofurine continuous_feel_of_urine continuous urine,3
Urinary tract infection,burning_micturition foul_smell_ofurine continuous_feel_of_urine continuous urine,3
Urinary tract infection,burning_micturition bladder_discomfort continuous_feel_of_urine continuous urine,3
Urinary tract infection,burning_micturition bladder_discomfort foul_smell_ofurine urine,3
Urinary tract infection,burning_micturition bladder_discomfort foul_smell_ofurine continuous_feel_of_urine continuous urine,4
Urinary tract infection,burning_micturition bladder_discomfort continuous_feel_of_urine continuous urine,3
Urinary tract infection,bladder_discomfort foul_smell_ofurine continuous_feel_of_urine continuous urine,3
Urinary tract infection,burning_micturition bladder_discomfort continuous_feel_of_urine continuous urine,3
Psoriasis,skin_rash joint_pain skin_peeling silver_like_dusting small_dents_in_nails inflammatory_nails nail skin pain joint,6
Psoriasis,skin_rash joint_pain skin_peeling silver_like_dusting small_dents_in_nails inflammatory_nails nail skin pain joint,6
Psoriasis,joint_pain skin_peeling silver_like_dusting small_dents_in_nails inflammatory_nails nail skin pain joint,5
Psoriasis,skin_rash skin_peeling silver_like_dusting small_dents_in_nails inflammatory_nails nail skin,5
Psoriasis,skin_rash joint_pain silver_like_dusting small_dents_in_nails inflammatory_nails nail skin pain joint,5
Psoriasis,skin_rash joint_pain skin_peeling small_dents_in_nails inflammatory_nails nail skin pain joint,5
Psoriasis,skin_rash joint_pain skin_peeling silver_like_dusting inflammatory_nails nail skin pain joint,5
Psoriasis,skin_rash joint_pain skin_peeling silver_like_dusting small_dents_in_nails nail skin pain joint,5
Psoriasis,skin_rash joint_pain skin_peeling silver_like_dusting small_dents_in_nails inflammatory_nails nail skin pain joint,6
Psoriasis,skin_rash joint_pain skin_peeling silver_like_dusting small_dents_in_nails inflammatory_nails nail skin pain joint,6
Impetigo,skin_rash high_fever blister red_sore_around_nose yellow_crust_ooze red yellow skin fever nose,5
Impetigo,skin_rash high_fever blister red_sore_around_nose yellow_crust_ooze red yellow skin fever nose,5
Impetigo,high_fever blister red_sore_around_nose yellow_crust_ooze red yellow fever nose,4
Impetigo,skin_rash blister red_sore_around_nose yellow_crust_ooze red yellow skin nose,4
Impetigo,skin_rash blister red_sore_around_nose yellow_crust_ooze red yellow skin nose,4
Impetigo,skin_rash high_fever red_sore_around_nose yellow_crust_ooze red yellow skin fever nose,4
Impetigo,skin_rash high_fever blister yellow_crust_ooze yellow skin fever,4
Impetigo,skin_rash high_fever blister red_sore_around_nose red skin fever nose,4
Impetigo,skin_rash high_fever blister red_sore_around_nose yellow_crust_ooze red yellow skin fever nose,5
Impetigo,skin_rash blister red_sore_around_nose yellow_crust_ooze red yellow skin nose,4
Fungal infection,itching skin_rash nodal_skin_eruptions dischromic_patches patch itch skin,4
Fungal infection,skin_rash nodal_skin_eruptions dischromic_patches patch skin,3
Fungal infection,itching nodal_skin_eruptions dischromic_patches patch itch skin,3
Fungal infection,itching skin_rash dischromic_patches patch itch skin,3
Fungal infection,itching skin_rash nodal_skin_eruptions itch skin,3
Fungal infection,skin_rash nodal_skin_eruptions dischromic_patches patch skin,3
Fungal infection,itching nodal_skin_eruptions dischromic_patches patch itch skin,3
